Year,m,d,Time,Time zone,Cloud amount (1/8),Horizontal visibility (m)
2010,4,12,02:00,UTC,7,50000
2010,4,12,03:00,UTC,8,50000
2010,4,12,04:00,UTC,7,50000
2010,4,12,05:00,UTC,7,50000
2010,4,12,06:00,UTC,7,49340
2010,4,12,07:00,UTC,1,44720
2010,4,12,08:00,UTC,7,22710
2010,4,12,09:00,UTC,7,50000
2010,4,12,10:00,UTC,1,36930
2010,4,12,11:00,UTC,7,50000
2010,4,12,12:00,UTC,5,40990
2010,4,12,13:00,UTC,,
2010,4,12,14:00,UTC,1,50000
2010,4,12,15:00,UTC,3,41890
2010,4,12,16:00,UTC,7,50000
2010,4,12,17:00,UTC,7,50000
2010,4,12,18:00,UTC,8,50000
2010,4,12,19:00,UTC,8,50000
2010,4,12,20:00,UTC,7,50000
2010,4,12,21:00,UTC,7,50000
2010,4,12,22:00,UTC,7,49670
2010,4,12,23:00,UTC,7,50000
2010,4,13,00:00,UTC,7,50000
2010,4,13,01:00,UTC,7,50000
2010,4,13,02:00,UTC,7,41190
2010,4,13,03:00,UTC,5,32340
2010,4,13,04:00,UTC,5,40290
2010,4,13,05:00,UTC,5,50000
2010,4,13,06:00,UTC,0,50000
2010,4,13,07:00,UTC,1,46380
2010,4,13,08:00,UTC,1,23850
2010,4,13,09:00,UTC,1,33280
2010,4,13,10:00,UTC,1,29830
2010,4,13,11:00,UTC,3,37690
2010,4,13,12:00,UTC,7,45240
2010,4,13,13:00,UTC,7,44310
2010,4,13,14:00,UTC,7,42720
2010,4,13,15:00,UTC,7,30760
2010,4,13,16:00,UTC,7,27070
2010,4,13,17:00,UTC,0,17890
2010,4,13,18:00,UTC,7,28370
2010,4,13,19:00,UTC,7,29950
2010,4,13,20:00,UTC,1,28210
2010,4,13,21:00,UTC,0,50000
2010,4,13,22:00,UTC,0,35970
2010,4,13,23:00,UTC,0,50000
2010,4,14,00:00,UTC,0,50000
2010,4,14,01:00,UTC,0,25560
2010,4,14,02:00,UTC,0,22340
2010,4,14,03:00,UTC,0,27920
2010,4,14,04:00,UTC,0,16360
2010,4,14,05:00,UTC,0,24710
2010,4,14,06:00,UTC,0,18130
2010,4,14,07:00,UTC,5,42270
2010,4,14,08:00,UTC,1,50000
2010,4,14,09:00,UTC,7,41950
2010,4,14,10:00,UTC,0,50000
2010,4,14,11:00,UTC,5,40980
2010,4,14,12:00,UTC,7,50000
2010,4,14,13:00,UTC,7,49050
2010,4,14,14:00,UTC,5,41960
2010,4,14,15:00,UTC,7,50000
2010,4,14,16:00,UTC,7,50000
2010,4,14,17:00,UTC,3,50000
2010,4,14,18:00,UTC,7,50000
2010,4,14,19:00,UTC,7,50000
2010,4,14,20:00,UTC,7,50000
2010,4,14,21:00,UTC,8,50000
2010,4,14,22:00,UTC,7,50000
2010,4,14,23:00,UTC,7,50000
2010,4,15,00:00,UTC,7,50000
2010,4,15,01:00,UTC,8,41570
2010,4,15,02:00,UTC,8,9270
2010,4,15,03:00,UTC,8,4560
2010,4,15,04:00,UTC,8,5500
2010,4,15,05:00,UTC,8,47030
2010,4,15,06:00,UTC,8,50000
2010,4,15,07:00,UTC,3,49410
2010,4,15,08:00,UTC,1,47930
2010,4,15,09:00,UTC,0,48660
2010,4,15,10:00,UTC,0,50000
2010,4,15,11:00,UTC,1,43820
2010,4,15,12:00,UTC,1,46700
2010,4,15,13:00,UTC,1,40420
2010,4,15,14:00,UTC,1,47150
2010,4,15,15:00,UTC,0,50000
2010,4,15,16:00,UTC,1,50000
2010,4,15,17:00,UTC,7,50000
2010,4,15,18:00,UTC,3,50000
2010,4,15,19:00,UTC,7,50000
2010,4,15,20:00,UTC,8,50000
2010,4,15,21:00,UTC,8,50000
2010,4,15,22:00,UTC,7,35470
2010,4,15,23:00,UTC,8,9410
2010,4,16,00:00,UTC,8,4520
2010,4,16,01:00,UTC,8,19520
2010,4,16,02:00,UTC,8,43790
2010,4,16,03:00,UTC,7,1360
2010,4,16,04:00,UTC,8,2000
2010,4,16,05:00,UTC,8,9930
2010,4,16,06:00,UTC,8,10480
2010,4,16,07:00,UTC,8,11110
2010,4,16,08:00,UTC,8,2360
2010,4,16,09:00,UTC,8,12920
2010,4,16,10:00,UTC,8,30440
2010,4,16,11:00,UTC,8,3610
2010,4,16,12:00,UTC,8,8930
2010,4,16,13:00,UTC,7,50000
2010,4,16,14:00,UTC,7,50000
2010,4,16,15:00,UTC,3,50000
2010,4,16,16:00,UTC,0,50000
2010,4,16,17:00,UTC,1,50000
2010,4,16,18:00,UTC,3,50000
2010,4,16,19:00,UTC,7,50000
2010,4,16,20:00,UTC,7,50000
2010,4,16,21:00,UTC,3,50000
2010,4,16,22:00,UTC,1,50000
2010,4,16,23:00,UTC,0,50000
2010,4,17,00:00,UTC,0,27940
2010,4,17,01:00,UTC,0,17970
2010,4,17,02:00,UTC,0,31340
2010,4,17,03:00,UTC,0,35220
2010,4,17,04:00,UTC,0,45020
2010,4,17,05:00,UTC,0,50000
2010,4,17,06:00,UTC,0,45490
2010,4,17,07:00,UTC,0,43790
2010,4,17,08:00,UTC,0,42520
2010,4,17,09:00,UTC,0,50000
2010,4,17,10:00,UTC,0,39950
2010,4,17,11:00,UTC,0,48830
2010,4,17,12:00,UTC,1,46250
2010,4,17,13:00,UTC,0,37940
2010,4,17,14:00,UTC,3,50000
2010,4,17,15:00,UTC,7,50000
2010,4,17,16:00,UTC,7,50000
2010,4,17,17:00,UTC,7,50000
2010,4,17,18:00,UTC,7,50000
2010,4,17,19:00,UTC,8,50000
2010,4,17,20:00,UTC,7,39480
2010,4,17,21:00,UTC,8,47380
2010,4,17,22:00,UTC,8,50000
2010,4,17,23:00,UTC,8,50000
2010,4,18,00:00,UTC,8,13080
2010,4,18,01:00,UTC,8,4470
2010,4,18,02:00,UTC,8,7910
2010,4,18,03:00,UTC,8,2320
2010,4,18,04:00,UTC,8,6600
2010,4,18,05:00,UTC,8,2760
2010,4,18,06:00,UTC,8,4910
2010,4,18,07:00,UTC,8,6080
2010,4,18,08:00,UTC,8,3780
2010,4,18,09:00,UTC,8,12800
2010,4,18,10:00,UTC,8,40650
2010,4,18,11:00,UTC,7,19960
2010,4,18,12:00,UTC,7,50000
2010,4,18,13:00,UTC,7,25610
2010,4,18,14:00,UTC,7,34720
2010,4,18,15:00,UTC,7,38260
2010,4,18,16:00,UTC,7,47940
2010,4,18,17:00,UTC,7,50000
2010,4,18,18:00,UTC,3,48050
2010,4,18,19:00,UTC,0,49350
2010,4,18,20:00,UTC,0,50000
2010,4,18,21:00,UTC,7,50000
2010,4,18,22:00,UTC,0,50000
2010,4,18,23:00,UTC,7,50000
2010,4,19,00:00,UTC,7,50000
2010,4,19,01:00,UTC,1,36390
2010,4,19,02:00,UTC,0,40540
2010,4,19,03:00,UTC,0,14660
2010,4,19,04:00,UTC,0,37380
2010,4,19,05:00,UTC,0,32650
2010,4,19,06:00,UTC,0,35090
2010,4,19,07:00,UTC,0,26390
2010,4,19,08:00,UTC,0,42000
2010,4,19,09:00,UTC,0,44180
2010,4,19,10:00,UTC,0,36300
2010,4,19,11:00,UTC,0,49260
2010,4,19,12:00,UTC,1,28690
2010,4,19,13:00,UTC,7,29350
2010,4,19,14:00,UTC,7,24250
2010,4,19,15:00,UTC,0,32830
2010,4,19,16:00,UTC,1,28170
2010,4,19,17:00,UTC,5,50000
2010,4,19,18:00,UTC,7,30300
2010,4,19,19:00,UTC,7,50000
2010,4,19,20:00,UTC,5,50000
2010,4,19,21:00,UTC,0,50000
2010,4,19,22:00,UTC,3,50000
2010,4,19,23:00,UTC,3,50000
2010,4,20,00:00,UTC,1,50000
2010,4,20,01:00,UTC,0,24740
2010,4,20,02:00,UTC,0,26980
2010,4,20,03:00,UTC,0,16090
2010,4,20,04:00,UTC,0,12230
2010,4,20,05:00,UTC,0,27850
2010,4,20,06:00,UTC,0,26640
2010,4,20,07:00,UTC,0,49330
2010,4,20,08:00,UTC,0,32220
2010,4,20,09:00,UTC,1,38500
2010,4,20,10:00,UTC,7,26970
2010,4,20,11:00,UTC,7,44110
2010,4,20,12:00,UTC,7,29290
2010,4,20,13:00,UTC,5,43890
2010,4,20,14:00,UTC,5,50000
2010,4,20,15:00,UTC,7,48540
2010,4,20,16:00,UTC,7,50000
2010,4,20,17:00,UTC,0,50000
2010,4,20,18:00,UTC,1,21770
2010,4,20,19:00,UTC,5,25360
2010,4,20,20:00,UTC,7,41950
2010,4,20,21:00,UTC,7,32840
2010,4,20,22:00,UTC,1,24360
2010,4,20,23:00,UTC,0,20790
2010,4,21,00:00,UTC,0,46640
2010,4,21,01:00,UTC,0,50000
2010,4,21,02:00,UTC,1,50000
2010,4,21,03:00,UTC,1,27020
2010,4,21,04:00,UTC,7,39390
2010,4,21,05:00,UTC,7,16450
2010,4,21,06:00,UTC,7,21130
2010,4,21,07:00,UTC,7,16860
2010,4,21,08:00,UTC,3,37830
2010,4,21,09:00,UTC,0,50000
2010,4,21,10:00,UTC,1,45210
2010,4,21,11:00,UTC,1,40120
2010,4,21,12:00,UTC,0,48870
2010,4,21,13:00,UTC,0,50000
2010,4,21,14:00,UTC,5,46480
2010,4,21,15:00,UTC,1,50000
2010,4,21,16:00,UTC,1,50000
2010,4,21,17:00,UTC,3,45960
2010,4,21,18:00,UTC,5,50000
2010,4,21,19:00,UTC,7,30620
2010,4,21,20:00,UTC,5,21150
2010,4,21,21:00,UTC,1,34080
2010,4,21,22:00,UTC,0,50000
2010,4,21,23:00,UTC,0,50000
2010,4,22,00:00,UTC,0,50000
2010,4,22,01:00,UTC,0,50000
2010,4,22,02:00,UTC,1,50000
2010,4,22,03:00,UTC,1,30880
2010,4,22,04:00,UTC,5,21740
2010,4,22,05:00,UTC,5,11280
2010,4,22,06:00,UTC,7,21160
2010,4,22,07:00,UTC,7,27080
2010,4,22,08:00,UTC,5,34990
2010,4,22,09:00,UTC,1,33370
2010,4,22,10:00,UTC,1,39160
2010,4,22,11:00,UTC,1,23600
2010,4,22,12:00,UTC,1,22260
2010,4,22,13:00,UTC,1,29750
2010,4,22,14:00,UTC,5,36490
2010,4,22,15:00,UTC,7,25590
2010,4,22,16:00,UTC,7,40980
2010,4,22,17:00,UTC,8,49750
2010,4,22,18:00,UTC,7,21520
2010,4,22,19:00,UTC,7,50000
2010,4,22,20:00,UTC,7,40490
2010,4,22,21:00,UTC,7,50000
2010,4,22,22:00,UTC,7,50000
2010,4,22,23:00,UTC,7,50000
2010,4,23,00:00,UTC,7,50000
2010,4,23,01:00,UTC,7,50000
2010,4,23,02:00,UTC,7,50000
2010,4,23,03:00,UTC,1,50000
2010,4,23,04:00,UTC,7,45830
2010,4,23,05:00,UTC,3,36140
2010,4,23,06:00,UTC,7,38930
2010,4,23,07:00,UTC,7,24140
2010,4,23,08:00,UTC,8,40380
2010,4,23,09:00,UTC,8,33080
2010,4,23,10:00,UTC,7,39200
2010,4,23,11:00,UTC,7,18150
2010,4,23,12:00,UTC,7,11260
2010,4,23,13:00,UTC,8,6490
2010,4,23,14:00,UTC,8,3230
2010,4,23,15:00,UTC,7,8800
2010,4,23,16:00,UTC,8,6020
2010,4,23,17:00,UTC,7,6210
2010,4,23,18:00,UTC,7,9720
2010,4,23,19:00,UTC,7,8350
2010,4,23,20:00,UTC,7,10070
2010,4,23,21:00,UTC,8,20460
2010,4,23,22:00,UTC,8,50000
2010,4,23,23:00,UTC,8,50000
2010,4,24,00:00,UTC,8,50000
2010,4,24,01:00,UTC,8,40310
2010,4,24,02:00,UTC,8,3990
2010,4,24,03:00,UTC,7,11230
2010,4,24,04:00,UTC,8,4930
2010,4,24,05:00,UTC,8,5230
2010,4,24,06:00,UTC,7,2950
2010,4,24,07:00,UTC,7,5170
2010,4,24,08:00,UTC,7,18150
2010,4,24,09:00,UTC,7,18860
2010,4,24,10:00,UTC,7,36000
2010,4,24,11:00,UTC,7,16150
2010,4,24,12:00,UTC,7,46370
2010,4,24,13:00,UTC,7,48000
2010,4,24,14:00,UTC,7,49730
2010,4,24,15:00,UTC,7,50000
2010,4,24,16:00,UTC,7,47550
2010,4,24,17:00,UTC,7,50000
2010,4,24,18:00,UTC,7,50000
2010,4,24,19:00,UTC,1,50000
2010,4,24,20:00,UTC,0,50000
2010,4,24,21:00,UTC,0,50000
2010,4,24,22:00,UTC,0,50000
2010,4,24,23:00,UTC,0,50000
2010,4,25,00:00,UTC,0,50000
2010,4,25,01:00,UTC,0,43750
2010,4,25,02:00,UTC,0,47550
2010,4,25,03:00,UTC,0,48970
2010,4,25,04:00,UTC,7,50000
2010,4,25,05:00,UTC,0,45030
2010,4,25,06:00,UTC,0,43350
2010,4,25,07:00,UTC,0,50000
2010,4,25,08:00,UTC,3,43670
2010,4,25,09:00,UTC,0,48560
2010,4,25,10:00,UTC,0,46630
2010,4,25,11:00,UTC,7,37670
2010,4,25,12:00,UTC,5,46510
2010,4,25,13:00,UTC,1,36100
2010,4,25,14:00,UTC,3,49110
2010,4,25,15:00,UTC,3,50000
2010,4,25,16:00,UTC,0,50000
2010,4,25,17:00,UTC,0,50000
2010,4,25,18:00,UTC,0,33360
2010,4,25,19:00,UTC,1,50000
2010,4,25,20:00,UTC,5,50000
2010,4,25,21:00,UTC,7,46990
2010,4,25,22:00,UTC,5,50000
2010,4,25,23:00,UTC,1,50000
2010,4,26,00:00,UTC,3,36070
2010,4,26,01:00,UTC,7,20600
2010,4,26,02:00,UTC,0,50000
2010,4,26,03:00,UTC,0,22180
2010,4,26,04:00,UTC,1,12430
2010,4,26,05:00,UTC,1,27800
2010,4,26,06:00,UTC,0,39860
2010,4,26,07:00,UTC,0,50000
2010,4,26,08:00,UTC,1,50000
2010,4,26,09:00,UTC,1,35130
2010,4,26,10:00,UTC,3,39830
2010,4,26,11:00,UTC,7,38910
2010,4,26,12:00,UTC,7,38920
2010,4,26,13:00,UTC,7,44300
2010,4,26,14:00,UTC,7,44760
2010,4,26,15:00,UTC,7,50000
2010,4,26,16:00,UTC,7,50000
2010,4,26,17:00,UTC,7,31780
2010,4,26,18:00,UTC,7,38590
2010,4,26,19:00,UTC,5,20780
2010,4,26,20:00,UTC,1,50000
2010,4,26,21:00,UTC,1,45580
2010,4,26,22:00,UTC,7,50000
2010,4,26,23:00,UTC,7,50000
2010,4,27,00:00,UTC,8,50000
2010,4,27,01:00,UTC,8,15820
2010,4,27,02:00,UTC,7,12260
2010,4,27,03:00,UTC,8,8570
2010,4,27,04:00,UTC,8,8150
2010,4,27,05:00,UTC,8,16710
2010,4,27,06:00,UTC,7,8020
2010,4,27,07:00,UTC,8,1910
2010,4,27,08:00,UTC,7,50000
2010,4,27,09:00,UTC,7,49900
2010,4,27,10:00,UTC,7,50000
2010,4,27,11:00,UTC,5,50000
2010,4,27,12:00,UTC,5,50000
2010,4,27,13:00,UTC,1,47020
2010,4,27,14:00,UTC,0,50000
2010,4,27,15:00,UTC,3,45910
2010,4,27,16:00,UTC,1,49460
2010,4,27,17:00,UTC,0,49660
2010,4,27,18:00,UTC,0,50000
2010,4,27,19:00,UTC,0,50000
2010,4,27,20:00,UTC,0,50000
2010,4,27,21:00,UTC,0,50000
2010,4,27,22:00,UTC,0,50000
2010,4,27,23:00,UTC,0,50000
2010,4,28,00:00,UTC,0,50000
2010,4,28,01:00,UTC,0,50000
2010,4,28,02:00,UTC,0,50000
2010,4,28,03:00,UTC,0,50000
2010,4,28,04:00,UTC,0,50000
2010,4,28,05:00,UTC,0,50000
2010,4,28,06:00,UTC,0,50000
2010,4,28,07:00,UTC,0,50000
2010,4,28,08:00,UTC,0,42190
2010,4,28,09:00,UTC,0,42420
2010,4,28,10:00,UTC,0,36530
2010,4,28,11:00,UTC,1,50000
2010,4,28,12:00,UTC,5,45520
2010,4,28,13:00,UTC,7,24040
2010,4,28,14:00,UTC,5,45970
2010,4,28,15:00,UTC,1,50000
2010,4,28,16:00,UTC,3,50000
2010,4,28,17:00,UTC,7,50000
2010,4,28,18:00,UTC,1,50000
2010,4,28,19:00,UTC,1,50000
2010,4,28,20:00,UTC,0,50000
2010,4,28,21:00,UTC,0,50000
2010,4,28,22:00,UTC,0,50000
2010,4,28,23:00,UTC,0,50000
2010,4,29,00:00,UTC,0,50000
2010,4,29,01:00,UTC,0,50000
2010,4,29,02:00,UTC,0,50000
2010,4,29,03:00,UTC,0,38740
2010,4,29,04:00,UTC,0,50000
2010,4,29,05:00,UTC,0,47640
2010,4,29,06:00,UTC,0,42580
2010,4,29,07:00,UTC,0,47950
2010,4,29,08:00,UTC,0,41620
2010,4,29,09:00,UTC,0,33120
2010,4,29,10:00,UTC,0,50000
2010,4,29,11:00,UTC,0,50000
2010,4,29,12:00,UTC,1,34130
2010,4,29,13:00,UTC,1,48770
2010,4,29,14:00,UTC,3,50000
2010,4,29,15:00,UTC,7,50000
2010,4,29,16:00,UTC,7,50000
2010,4,29,17:00,UTC,7,47940
2010,4,29,18:00,UTC,1,50000
2010,4,29,19:00,UTC,0,50000
2010,4,29,20:00,UTC,1,50000
2010,4,29,21:00,UTC,0,50000
2010,4,29,22:00,UTC,0,42630
2010,4,29,23:00,UTC,1,50000
2010,4,30,00:00,UTC,1,50000
2010,4,30,01:00,UTC,0,45300
2010,4,30,02:00,UTC,0,50000
2010,4,30,03:00,UTC,0,50000
2010,4,30,04:00,UTC,1,35610
2010,4,30,05:00,UTC,5,38850
2010,4,30,06:00,UTC,7,44150
2010,4,30,07:00,UTC,3,34860
2010,4,30,08:00,UTC,7,44630
2010,4,30,09:00,UTC,7,41030
2010,4,30,10:00,UTC,7,43950
2010,4,30,11:00,UTC,7,50000
2010,4,30,12:00,UTC,7,50000
2010,4,30,13:00,UTC,7,44660
2010,4,30,14:00,UTC,7,50000
2010,4,30,15:00,UTC,7,27870
2010,4,30,16:00,UTC,7,36900
2010,4,30,17:00,UTC,7,43110
2010,4,30,18:00,UTC,7,34660
2010,4,30,19:00,UTC,7,14080
2010,4,30,20:00,UTC,7,18500
2010,4,30,21:00,UTC,7,9150
2010,4,30,22:00,UTC,7,4890
2010,4,30,23:00,UTC,7,5750
2010,5,1,00:00,UTC,7,6250
2010,5,1,01:00,UTC,7,10160
2010,5,1,02:00,UTC,7,8170
2010,5,1,03:00,UTC,7,25760
2010,5,1,04:00,UTC,7,26340
2010,5,1,05:00,UTC,7,20040
2010,5,1,06:00,UTC,7,7540
2010,5,1,07:00,UTC,7,14680
2010,5,1,08:00,UTC,7,6470
2010,5,1,09:00,UTC,7,9490
2010,5,1,10:00,UTC,7,7850
2010,5,1,11:00,UTC,7,9530
2010,5,1,12:00,UTC,7,11810
2010,5,1,13:00,UTC,7,19680
2010,5,1,14:00,UTC,7,12780
2010,5,1,15:00,UTC,7,16100
2010,5,1,16:00,UTC,7,37720
2010,5,1,17:00,UTC,8,50000
2010,5,1,18:00,UTC,8,10630
2010,5,1,19:00,UTC,8,2130
2010,5,1,20:00,UTC,8,7470
2010,5,1,21:00,UTC,8,3140
2010,5,1,22:00,UTC,8,26470
2010,5,1,23:00,UTC,7,23170
2010,5,2,00:00,UTC,8,28860
2010,5,2,01:00,UTC,8,50000
2010,5,2,02:00,UTC,8,20030
2010,5,2,03:00,UTC,8,17490
2010,5,2,04:00,UTC,8,5260
2010,5,2,05:00,UTC,8,6410
2010,5,2,06:00,UTC,8,11590
2010,5,2,07:00,UTC,8,12920
2010,5,2,08:00,UTC,8,18650
2010,5,2,09:00,UTC,8,15540
2010,5,2,10:00,UTC,8,44250
2010,5,2,11:00,UTC,8,27790
2010,5,2,12:00,UTC,8,50000
2010,5,2,13:00,UTC,8,15480
2010,5,2,14:00,UTC,8,50000
2010,5,2,15:00,UTC,7,9460
2010,5,2,16:00,UTC,8,10050
2010,5,2,17:00,UTC,8,42510
2010,5,2,18:00,UTC,8,50000
2010,5,2,19:00,UTC,8,19240
2010,5,2,20:00,UTC,8,23980
2010,5,2,21:00,UTC,8,10660
2010,5,2,22:00,UTC,8,13620
2010,5,2,23:00,UTC,8,29500
2010,5,3,00:00,UTC,8,8820
2010,5,3,01:00,UTC,8,32190
2010,5,3,02:00,UTC,8,16940
2010,5,3,03:00,UTC,8,12550
2010,5,3,04:00,UTC,8,46530
2010,5,3,05:00,UTC,8,38690
2010,5,3,06:00,UTC,7,39280
2010,5,3,07:00,UTC,7,47880
2010,5,3,08:00,UTC,7,50000
2010,5,3,09:00,UTC,7,31510
2010,5,3,10:00,UTC,7,49500
2010,5,3,11:00,UTC,8,50000
2010,5,3,12:00,UTC,7,40280
2010,5,3,13:00,UTC,7,48090
2010,5,3,14:00,UTC,3,50000
2010,5,3,15:00,UTC,1,50000
2010,5,3,16:00,UTC,1,49900
2010,5,3,17:00,UTC,7,42990
2010,5,3,18:00,UTC,7,50000
2010,5,3,19:00,UTC,7,50000
2010,5,3,20:00,UTC,1,50000
2010,5,3,21:00,UTC,0,50000
2010,5,3,22:00,UTC,0,50000
2010,5,3,23:00,UTC,0,50000
2010,5,4,00:00,UTC,0,50000
2010,5,4,01:00,UTC,1,50000
2010,5,4,02:00,UTC,0,50000
2010,5,4,03:00,UTC,0,50000
2010,5,4,04:00,UTC,0,50000
2010,5,4,05:00,UTC,0,38280
2010,5,4,06:00,UTC,0,34590
2010,5,4,07:00,UTC,0,44030
2010,5,4,08:00,UTC,1,45780
2010,5,4,09:00,UTC,1,46940
2010,5,4,10:00,UTC,0,42610
2010,5,4,11:00,UTC,0,43170
2010,5,4,12:00,UTC,3,47380
2010,5,4,13:00,UTC,0,40550
2010,5,4,14:00,UTC,0,50000
2010,5,4,15:00,UTC,0,50000
2010,5,4,16:00,UTC,0,50000
2010,5,4,17:00,UTC,0,50000
2010,5,4,18:00,UTC,0,50000
2010,5,4,19:00,UTC,0,45300
2010,5,4,20:00,UTC,1,50000
2010,5,4,21:00,UTC,0,50000
2010,5,4,22:00,UTC,0,50000
2010,5,4,23:00,UTC,0,50000
2010,5,5,00:00,UTC,5,50000
2010,5,5,01:00,UTC,3,50000
2010,5,5,02:00,UTC,7,50000
2010,5,5,03:00,UTC,5,50000
2010,5,5,04:00,UTC,1,50000
2010,5,5,05:00,UTC,0,48830
2010,5,5,06:00,UTC,0,28260
2010,5,5,07:00,UTC,1,36770
2010,5,5,08:00,UTC,1,39220
2010,5,5,09:00,UTC,1,41630
2010,5,5,10:00,UTC,7,40840
2010,5,5,11:00,UTC,5,47440
2010,5,5,12:00,UTC,7,42400
2010,5,5,13:00,UTC,7,45520
2010,5,5,14:00,UTC,7,37580
2010,5,5,15:00,UTC,5,38200
2010,5,5,16:00,UTC,1,50000
2010,5,5,17:00,UTC,5,50000
2010,5,5,18:00,UTC,3,50000
2010,5,5,19:00,UTC,5,50000
2010,5,5,20:00,UTC,5,50000
2010,5,5,21:00,UTC,1,50000
2010,5,5,22:00,UTC,1,50000
2010,5,5,23:00,UTC,5,50000
2010,5,6,00:00,UTC,7,50000
2010,5,6,01:00,UTC,1,50000
2010,5,6,02:00,UTC,5,35860
2010,5,6,03:00,UTC,1,23270
2010,5,6,04:00,UTC,3,25620
2010,5,6,05:00,UTC,5,23630
2010,5,6,06:00,UTC,7,41390
2010,5,6,07:00,UTC,7,46050
2010,5,6,08:00,UTC,7,40030
2010,5,6,09:00,UTC,5,45480
2010,5,6,10:00,UTC,7,39790
2010,5,6,11:00,UTC,7,31350
2010,5,6,12:00,UTC,7,28270
2010,5,6,13:00,UTC,7,36350
2010,5,6,14:00,UTC,7,49610
2010,5,6,15:00,UTC,7,39600
2010,5,6,16:00,UTC,7,50000
2010,5,6,17:00,UTC,7,50000
2010,5,6,18:00,UTC,7,50000
2010,5,6,19:00,UTC,7,49730
2010,5,6,20:00,UTC,5,50000
2010,5,6,21:00,UTC,7,47290
2010,5,6,22:00,UTC,7,50000
2010,5,6,23:00,UTC,7,50000
2010,5,7,00:00,UTC,5,50000
2010,5,7,01:00,UTC,7,42540
2010,5,7,02:00,UTC,5,27000
2010,5,7,03:00,UTC,7,47670
2010,5,7,04:00,UTC,3,32150
2010,5,7,05:00,UTC,1,29020
2010,5,7,06:00,UTC,3,45410
2010,5,7,07:00,UTC,1,43290
2010,5,7,08:00,UTC,1,35960
2010,5,7,09:00,UTC,0,35770
2010,5,7,10:00,UTC,0,38370
2010,5,7,11:00,UTC,0,36300
2010,5,7,12:00,UTC,0,45290
2010,5,7,13:00,UTC,0,38110
2010,5,7,14:00,UTC,0,41690
2010,5,7,15:00,UTC,0,45880
2010,5,7,16:00,UTC,0,44920
2010,5,7,17:00,UTC,0,50000
2010,5,7,18:00,UTC,0,50000
2010,5,7,19:00,UTC,0,50000
2010,5,7,20:00,UTC,0,50000
2010,5,7,21:00,UTC,0,43070
2010,5,7,22:00,UTC,0,45550
2010,5,7,23:00,UTC,0,50000
2010,5,8,00:00,UTC,0,50000
2010,5,8,01:00,UTC,0,45990
2010,5,8,02:00,UTC,0,50000
2010,5,8,03:00,UTC,0,50000
2010,5,8,04:00,UTC,0,50000
2010,5,8,05:00,UTC,0,43570
2010,5,8,06:00,UTC,0,48000
2010,5,8,07:00,UTC,0,44200
2010,5,8,08:00,UTC,1,38840
2010,5,8,09:00,UTC,1,43620
2010,5,8,10:00,UTC,1,44740
2010,5,8,11:00,UTC,1,35730
2010,5,8,12:00,UTC,0,37100
2010,5,8,13:00,UTC,1,47380
2010,5,8,14:00,UTC,1,48550
2010,5,8,15:00,UTC,1,49950
2010,5,8,16:00,UTC,5,50000
2010,5,8,17:00,UTC,5,50000
2010,5,8,18:00,UTC,5,50000
2010,5,8,19:00,UTC,3,50000
2010,5,8,20:00,UTC,7,50000
2010,5,8,21:00,UTC,7,50000
2010,5,8,22:00,UTC,8,50000
2010,5,8,23:00,UTC,7,50000
2010,5,9,00:00,UTC,7,50000
2010,5,9,01:00,UTC,7,50000
2010,5,9,02:00,UTC,5,50000
2010,5,9,03:00,UTC,7,50000
2010,5,9,04:00,UTC,7,50000
2010,5,9,05:00,UTC,7,50000
2010,5,9,06:00,UTC,7,49200
2010,5,9,07:00,UTC,8,50000
2010,5,9,08:00,UTC,8,40490
2010,5,9,09:00,UTC,7,38610
2010,5,9,10:00,UTC,8,20290
2010,5,9,11:00,UTC,7,44260
2010,5,9,12:00,UTC,8,50000
2010,5,9,13:00,UTC,7,50000
2010,5,9,14:00,UTC,7,50000
2010,5,9,15:00,UTC,3,27720
2010,5,9,16:00,UTC,7,49640
2010,5,9,17:00,UTC,7,50000
2010,5,9,18:00,UTC,8,50000
2010,5,9,19:00,UTC,7,50000
2010,5,9,20:00,UTC,8,50000
2010,5,9,21:00,UTC,8,50000
2010,5,9,22:00,UTC,8,50000
2010,5,9,23:00,UTC,8,50000
2010,5,10,00:00,UTC,5,50000
2010,5,10,01:00,UTC,7,49340
2010,5,10,02:00,UTC,7,21920
2010,5,10,03:00,UTC,8,47720
2010,5,10,04:00,UTC,8,30240
2010,5,10,05:00,UTC,7,44880
2010,5,10,06:00,UTC,7,47650
2010,5,10,07:00,UTC,7,45430
2010,5,10,08:00,UTC,3,42080
2010,5,10,09:00,UTC,0,33900
2010,5,10,10:00,UTC,3,46710
2010,5,10,11:00,UTC,0,37190
2010,5,10,12:00,UTC,1,44640
2010,5,10,13:00,UTC,1,35570
2010,5,10,14:00,UTC,3,42970
2010,5,10,15:00,UTC,1,46450
2010,5,10,16:00,UTC,5,50000
2010,5,10,17:00,UTC,8,43590
2010,5,10,18:00,UTC,8,50000
2010,5,10,19:00,UTC,8,50000
2010,5,10,20:00,UTC,8,50000
2010,5,10,21:00,UTC,8,50000
2010,5,10,22:00,UTC,8,12200
2010,5,10,23:00,UTC,7,31650
2010,5,11,00:00,UTC,8,16450
2010,5,11,01:00,UTC,8,46530
2010,5,11,02:00,UTC,8,50000
2010,5,11,03:00,UTC,8,50000
